TOKEN_ID,TOKEN_NAME,Quak,Beak,Feathers,Wear
4792,Quak #4792,Green Quak,Flamingo-like,Blue Feathers,Cigarette
4793,Quak #4793,Blue Quak,Parrot-like,Green Feathers,Pipe
4794,Quak #4794,Brown Quak,Parrot-like,Green Feathers,Hair
4795,Quak #4795,Orange Quak,Puffin-like,Pink Feathers,Egg
4796,Quak #4796,Yellow Quak,Chicken-like,Blue Feathers,Hat
4797,Quak #4797,Brown Quak,Flamingo-like,Teal Feathers,Chain
4798,Quak #4798,Orange Quak,Chicken-like,Red Feathers,Chained
4799,Quak #4799,Purple Quak,Toucan-like,White Feathers,Cigarette
4800,Quak #4800,Brown Quak,Parrot-like,Red Feathers,Egg-plate
4801,Quak #4801,Brown Quak,Chicken-like,Teal Feathers,Earrings
4802,Quak #4802,Green Quak,Parrot-like,Red Feathers,Flower
4803,Quak #4803,Orange Quak,Crow-like,Teal Feathers,Earrings
4804,Quak #4804,Purple Quak,Chicken-like,Teal Feathers,Flower
4805,Quak #4805,Green Quak,Flamingo-like,Green Feathers,Mail
4806,Quak #4806,Blue Quak,Flamingo-like,Red Feathers,Tilted-hat
4807,Quak #4807,Blue Quak,Coot-like,Teal Feathers,Egg-plate
4808,Quak #4808,Green Quak,Chicken-like,Green Feathers,Nightcap
4809,Quak #4809,Purple Quak,Flamingo-like,White Feathers,Bitcoin
4810,Quak #4810,Green Quak,Toucan-like,Pink Feathers,Sad
4811,Quak #4811,Orange Quak,Toucan-like,Green Feathers,Glasses
4812,Quak #4812,Purple Quak,Chicken-like,Gold Feathers,Blindfold
4813,Quak #4813,Purple Quak,Toucan-like,Pink Feathers,Horns
4814,Quak #4814,Yellow Quak,Flamingo-like,Pink Feathers,Glasses
4815,Quak #4815,Green Quak,Crow-like,Pink Feathers,Egg-plate
4816,Quak #4816,Green Quak,Coot-like,Pink Feathers,Chained
4817,Quak #4817,Purple Quak,Duck-like,Pink Feathers,Mail
4818,Quak #4818,Green Quak,Chicken-like,Green Feathers,Cigarette
4819,Quak #4819,Blue Quak,Crow-like,Teal Feathers,Chain
4820,Quak #4820,Green Quak,Coot-like,Teal Feathers,Glasses
4821,Quak #4821,Purple Quak,Flamingo-like,Pink Feathers,Bitcoin
4822,Quak #4822,Yellow Quak,Flamingo-like,White Feathers,Sad
4823,Quak #4823,Blue Quak,Coot-like,White Feathers,Bitcoin
4824,Quak #4824,Green Quak,Toucan-like,Blue Feathers,Glasses
4825,Quak #4825,Green Quak,Toucan-like,White Feathers,Ship
4826,Quak #4826,Orange Quak,Puffin-like,Green Feathers,Conical-hat
4827,Quak #4827,Brown Quak,Toucan-like,White Feathers,Mail
4828,Quak #4828,Purple Quak,Puffin-like,Red Feathers,Bitcoin
4829,Quak #4829,Purple Quak,Duck-like,Pink Feathers,Horns
4830,Quak #4830,Brown Quak,Coot-like,Teal Feathers,Conical-hat
4831,Quak #4831,Orange Quak,Toucan-like,Green Feathers,Earrings
4832,Quak #4832,Blue Quak,Chicken-like,Teal Feathers,Horns
4833,Quak #4833,Blue Quak,Parrot-like,Blue Feathers,Ship
4834,Quak #4834,Green Quak,Puffin-like,White Feathers,Mail
4835,Quak #4835,Yellow Quak,Chicken-like,Green Feathers,Flower
4836,Quak #4836,Yellow Quak,Coot-like,Green Feathers,Flower
4837,Quak #4837,Blue Quak,Toucan-like,Purple Feathers,Tilted-hat
4838,Quak #4838,Brown Quak,Toucan-like,Green Feathers,Blindfold
4839,Quak #4839,Orange Quak,Parrot-like,Pink Feathers,Pipe
4840,Quak #4840,Green Quak,Parrot-like,Blue Feathers,Conical-hat
4841,Quak #4841,Blue Quak,Crow-like,Teal Feathers,Glasses
4842,Quak #4842,Blue Quak,Parrot-like,Green Feathers,Earrings
4843,Quak #4843,Green Quak,Crow-like,Purple Feathers,Blindfold
4844,Quak #4844,Brown Quak,Parrot-like,Red Feathers,Happy
4845,Quak #4845,Brown Quak,Crow-like,Teal Feathers,Crown
4846,Quak #4846,Brown Quak,Duck-like,Green Feathers,Conical-hat
4847,Quak #4847,Green Quak,Chicken-like,Blue Feathers,Earrings
4848,Quak #4848,Purple Quak,Toucan-like,Red Feathers,Egg-plate
4849,Quak #4849,Purple Quak,Chicken-like,Teal Feathers,Pipe
4850,Quak #4850,Colorful Quak,Crow-like,Blue Feathers,Nightcap
4851,Quak #4851,Blue Quak,Puffin-like,Pink Feathers,Chained
4852,Quak #4852,Yellow Quak,Chicken-like,Purple Feathers,Ethereum
4853,Quak #4853,Brown Quak,Flamingo-like,Teal Feathers,Bubble
4854,Quak #4854,Green Quak,Chicken-like,Purple Feathers,Sad
4855,Quak #4855,Blue Quak,Puffin-like,Red Feathers,Hair
4856,Quak #4856,Purple Quak,Toucan-like,White Feathers,Pipe
4857,Quak #4857,Brown Quak,Parrot-like,Pink Feathers,Conical-hat
4858,Quak #4858,Green Quak,Toucan-like,White Feathers,Egg-plate
4859,Quak #4859,Green Quak,Crow-like,Pink Feathers,Bubble
4860,Quak #4860,Orange Quak,Flamingo-like,White Feathers,Crown
4861,Quak #4861,Yellow Quak,Crow-like,White Feathers,Hair
4862,Quak #4862,Orange Quak,Puffin-like,Purple Feathers,Ship
4863,Quak #4863,Orange Quak,Flamingo-like,Green Feathers,Mail
4864,Quak #4864,Orange Quak,Crow-like,Gold Feathers,Hair
4865,Quak #4865,Green Quak,Coot-like,Gold Feathers,Hat
4866,Quak #4866,Brown Quak,Toucan-like,Red Feathers,Happy
4867,Quak #4867,Orange Quak,Puffin-like,Blue Feathers,Hair
4868,Quak #4868,Brown Quak,Chicken-like,Blue Feathers,Bitcoin
4869,Quak #4869,Yellow Quak,Crow-like,Purple Feathers,Tilted-hat
4870,Quak #4870,Colorful Quak,Crow-like,Purple Feathers,Ethereum
4871,Quak #4871,Orange Quak,Flamingo-like,Red Feathers,Tilted-hat
4872,Quak #4872,Yellow Quak,Coot-like,Green Feathers,Bubble
4873,Quak #4873,Orange Quak,Coot-like,Purple Feathers,Egg
4874,Quak #4874,Blue Quak,Chicken-like,Teal Feathers,Sad
4875,Quak #4875,Brown Quak,Crow-like,Gold Feathers,Egg-plate
4876,Quak #4876,Green Quak,Coot-like,Blue Feathers,Ethereum
4877,Quak #4877,Green Quak,Crow-like,Purple Feathers,Mail
4878,Quak #4878,Orange Quak,Puffin-like,Purple Feathers,Horns
4879,Quak #4879,Brown Quak,Toucan-like,Blue Feathers,Happy
4880,Quak #4880,Blue Quak,Parrot-like,Purple Feathers,Hair
4881,Quak #4881,Yellow Quak,Coot-like,Green Feathers,Egg-plate
4882,Quak #4882,Green Quak,Parrot-like,Purple Feathers,Ethereum
4883,Quak #4883,Purple Quak,Puffin-like,Green Feathers,Hair
4884,Quak #4884,Blue Quak,Chicken-like,Teal Feathers,Conical-hat
4885,Quak #4885,Green Quak,Puffin-like,Blue Feathers,Ship
4886,Quak #4886,Blue Quak,Parrot-like,Teal Feathers,Hat
4887,Quak #4887,Green Quak,Parrot-like,Green Feathers,Chain
4888,Quak #4888,Purple Quak,Flamingo-like,Teal Feathers,Mail
4889,Quak #4889,Brown Quak,Puffin-like,Red Feathers,Crown
4890,Quak #4890,Green Quak,Puffin-like,White Feathers,Blindfold
4891,Quak #4891,Brown Quak,Toucan-like,Teal Feathers,Hair
4892,Quak #4892,Orange Quak,Chicken-like,Purple Feathers,Sad
4893,Quak #4893,Brown Quak,Duck-like,Pink Feathers,Glasses
4894,Quak #4894,Green Quak,Toucan-like,Green Feathers,Egg
4895,Quak #4895,Blue Quak,Parrot-like,Pink Feathers,Horns
4896,Quak #4896,Yellow Quak,Crow-like,White Feathers,Sad
4897,Quak #4897,Blue Quak,Coot-like,Purple Feathers,Egg
4898,Quak #4898,Green Quak,Coot-like,Purple Feathers,Chained
4899,Quak #4899,Orange Quak,Coot-like,Blue Feathers,Happy
4900,Quak #4900,Yellow Quak,Crow-like,Green Feathers,Cigarette
4901,Quak #4901,Colorful Quak,Chicken-like,Red Feathers,Ethereum
4902,Quak #4902,Green Quak,Flamingo-like,Red Feathers,Flower
4903,Quak #4903,Brown Quak,Toucan-like,Blue Feathers,Sad
4904,Quak #4904,Orange Quak,Coot-like,Green Feathers,Earrings
4905,Quak #4905,Blue Quak,Puffin-like,Green Feathers,Earrings
4906,Quak #4906,Green Quak,Coot-like,Pink Feathers,Horns
4907,Quak #4907,Purple Quak,Toucan-like,Red Feathers,Nightcap
4908,Quak #4908,Orange Quak,Puffin-like,White Feathers,Tilted-hat
4909,Quak #4909,Brown Quak,Crow-like,Teal Feathers,Chained
4910,Quak #4910,Green Quak,Parrot-like,White Feathers,Hat
4911,Quak #4911,Blue Quak,Parrot-like,Blue Feathers,Chain
4912,Quak #4912,Green Quak,Flamingo-like,Pink Feathers,Mail
4913,Quak #4913,Green Quak,Flamingo-like,White Feathers,Earrings
4914,Quak #4914,Green Quak,Toucan-like,Teal Feathers,Ethereum
4915,Quak #4915,Blue Quak,Flamingo-like,Blue Feathers,Bitcoin
4916,Quak #4916,Blue Quak,Parrot-like,Purple Feathers,Glasses
4917,Quak #4917,Green Quak,Coot-like,Pink Feathers,Hair
4918,Quak #4918,Green Quak,Puffin-like,Red Feathers,Conical-hat
4919,Quak #4919,Purple Quak,Parrot-like,Pink Feathers,Mail
4920,Quak #4920,Blue Quak,Chicken-like,Purple Feathers,Egg
4921,Quak #4921,Brown Quak,Parrot-like,Pink Feathers,Ethereum
4922,Quak #4922,Blue Quak,Puffin-like,Green Feathers,Egg
4923,Quak #4923,Orange Quak,Coot-like,Purple Feathers,Chained
4924,Quak #4924,Purple Quak,Puffin-like,Blue Feathers,Tilted-hat
4925,Quak #4925,Green Quak,Parrot-like,Pink Feathers,Chained
4926,Quak #4926,Brown Quak,Toucan-like,Pink Feathers,Horns
4927,Quak #4927,Yellow Quak,Flamingo-like,Green Feathers,Earrings
4928,Quak #4928,Brown Quak,Duck-like,White Feathers,Ship
4929,Quak #4929,Purple Quak,Chicken-like,Gold Feathers,Hair
4930,Quak #4930,Brown Quak,Puffin-like,Teal Feathers,Egg-plate
4931,Quak #4931,Yellow Quak,Crow-like,Blue Feathers,Ethereum
4932,Quak #4932,Brown Quak,Parrot-like,Green Feathers,Nightcap
4933,Quak #4933,Brown Quak,Chicken-like,Gold Feathers,Sad
4934,Quak #4934,Blue Quak,Coot-like,Gold Feathers,Cigarette
4935,Quak #4935,Purple Quak,Chicken-like,Gold Feathers,Pipe
4936,Quak #4936,Purple Quak,Toucan-like,Red Feathers,Hat
4937,Quak #4937,Purple Quak,Parrot-like,Green Feathers,Hat
4938,Quak #4938,Yellow Quak,Crow-like,Red Feathers,Horns
4939,Quak #4939,Blue Quak,Puffin-like,White Feathers,Crown
4940,Quak #4940,Green Quak,Crow-like,Red Feathers,Bubble
4941,Quak #4941,Colorful Quak,Crow-like,White Feathers,Pipe
4942,Quak #4942,Brown Quak,Toucan-like,Green Feathers,Earrings
4943,Quak #4943,Green Quak,Puffin-like,Green Feathers,Chained
4944,Quak #4944,Green Quak,Crow-like,White Feathers,Egg
4945,Quak #4945,Green Quak,Crow-like,Purple Feathers,Bitcoin
4946,Quak #4946,Brown Quak,Parrot-like,Red Feathers,Chain
4947,Quak #4947,Blue Quak,Parrot-like,White Feathers,Ethereum
4948,Quak #4948,Green Quak,Chicken-like,Teal Feathers,Horns
4949,Quak #4949,Purple Quak,Parrot-like,Green Feathers,Mail
4950,Quak #4950,Orange Quak,Puffin-like,Red Feathers,Pipe
4951,Quak #4951,Orange Quak,Coot-like,Blue Feathers,Ethereum
4952,Quak #4952,Green Quak,Crow-like,White Feathers,Conical-hat
4953,Quak #4953,Purple Quak,Flamingo-like,Gold Feathers,Nightcap
4954,Quak #4954,Brown Quak,Parrot-like,Green Feathers,Pipe
4955,Quak #4955,Green Quak,Puffin-like,Green Feathers,Horns
4956,Quak #4956,Purple Quak,Parrot-like,Pink Feathers,Bubble
4957,Quak #4957,Orange Quak,Toucan-like,Pink Feathers,Horns
4958,Quak #4958,Green Quak,Coot-like,Red Feathers,Horns
4959,Quak #4959,Purple Quak,Parrot-like,Purple Feathers,Cigarette
4960,Quak #4960,Orange Quak,Toucan-like,White Feathers,Hat
4961,Quak #4961,Blue Quak,Duck-like,White Feathers,Egg-plate
4962,Quak #4962,Colorful Quak,Chicken-like,White Feathers,Conical-hat
4963,Quak #4963,Green Quak,Toucan-like,White Feathers,Pipe
4964,Quak #4964,Orange Quak,Duck-like,White Feathers,Blindfold
4965,Quak #4965,Green Quak,Crow-like,Pink Feathers,Happy
4966,Quak #4966,Brown Quak,Coot-like,Teal Feathers,Bubble
4967,Quak #4967,Orange Quak,Toucan-like,Blue Feathers,Chain
4968,Quak #4968,Purple Quak,Flamingo-like,Teal Feathers,Conical-hat
4969,Quak #4969,Green Quak,Parrot-like,Blue Feathers,Egg-plate
4970,Quak #4970,Purple Quak,Toucan-like,Teal Feathers,Flower
4971,Quak #4971,Orange Quak,Flamingo-like,White Feathers,Egg
4972,Quak #4972,Yellow Quak,Flamingo-like,Green Feathers,Happy
4973,Quak #4973,Brown Quak,Toucan-like,Purple Feathers,Egg-plate
4974,Quak #4974,Green Quak,Crow-like,Teal Feathers,Flower
4975,Quak #4975,Purple Quak,Coot-like,Gold Feathers,Sad
4976,Quak #4976,Yellow Quak,Crow-like,Red Feathers,Ethereum
4977,Quak #4977,Green Quak,Coot-like,Pink Feathers,Hat
4978,Quak #4978,Orange Quak,Puffin-like,Blue Feathers,Chain
4979,Quak #4979,Colorful Quak,Chicken-like,Green Feathers,Happy
4980,Quak #4980,Green Quak,Chicken-like,Purple Feathers,Cigarette
4981,Quak #4981,Orange Quak,Parrot-like,Pink Feathers,Ship
4982,Quak #4982,Green Quak,Flamingo-like,Blue Feathers,Bubble
4983,Quak #4983,Green Quak,Puffin-like,Purple Feathers,Earrings
4984,Quak #4984,Green Quak,Coot-like,Purple Feathers,Hat
4985,Quak #4985,Purple Quak,Toucan-like,Pink Feathers,Conical-hat
4986,Quak #4986,Brown Quak,Duck-like,Purple Feathers,Conical-hat
4987,Quak #4987,Purple Quak,Parrot-like,Blue Feathers,Happy
4988,Quak #4988,Green Quak,Flamingo-like,Red Feathers,Hat
4989,Quak #4989,Yellow Quak,Coot-like,Green Feathers,Conical-hat
4990,Quak #4990,Green Quak,Puffin-like,Green Feathers,Cigarette
4991,Quak #4991,Green Quak,Parrot-like,Red Feathers,Hat
4992,Quak #4992,Green Quak,Parrot-like,Blue Feathers,Ethereum
4993,Quak #4993,Yellow Quak,Flamingo-like,Purple Feathers,Nightcap
4994,Quak #4994,Green Quak,Flamingo-like,White Feathers,Ethereum
4995,Quak #4995,Purple Quak,Flamingo-like,Teal Feathers,Ship
4996,Quak #4996,Green Quak,Coot-like,Blue Feathers,Glasses
4997,Quak #4997,Orange Quak,Toucan-like,Purple Feathers,Hair
4998,Quak #4998,Green Quak,Flamingo-like,Blue Feathers,Flower
4999,Quak #4999,Orange Quak,Crow-like,Pink Feathers,Egg
5000,Quak #5000,Purple Quak,Parrot-like,White Feathers,Ship
5001,Quak #5001,Green Quak,Crow-like,Teal Feathers,Chain
5002,Quak #5002,Blue Quak,Puffin-like,Teal Feathers,Mail
5003,Quak #5003,Blue Quak,Coot-like,Pink Feathers,Bitcoin
5004,Quak #5004,Purple Quak,Puffin-like,White Feathers,Bitcoin
5005,Quak #5005,Green Quak,Flamingo-like,Blue Feathers,Ethereum
5006,Quak #5006,Green Quak,Chicken-like,Teal Feathers,Nightcap
5007,Quak #5007,Yellow Quak,Coot-like,White Feathers,Nightcap
5008,Quak #5008,Yellow Quak,Puffin-like,White Feathers,Chain
5009,Quak #5009,Purple Quak,Toucan-like,Teal Feathers,Tilted-hat
5010,Quak #5010,Green Quak,Duck-like,White Feathers,Hat
5011,Quak #5011,Green Quak,Parrot-like,White Feathers,Horns
5012,Quak #5012,Yellow Quak,Parrot-like,Green Feathers,Bubble
5013,Quak #5013,Orange Quak,Crow-like,Blue Feathers,Chained
5014,Quak #5014,Green Quak,Coot-like,White Feathers,Crown
5015,Quak #5015,Orange Quak,Toucan-like,White Feathers,Horns
5016,Quak #5016,Green Quak,Coot-like,Pink Feathers,Conical-hat
5017,Quak #5017,Orange Quak,Chicken-like,Teal Feathers,Conical-hat
5018,Quak #5018,Yellow Quak,Coot-like,Blue Feathers,Conical-hat
5019,Quak #5019,Yellow Quak,Crow-like,Pink Feathers,Bubble
5020,Quak #5020,Green Quak,Toucan-like,Red Feathers,Blindfold
5021,Quak #5021,Orange Quak,Crow-like,Green Feathers,Crown
5022,Quak #5022,Yellow Quak,Puffin-like,White Feathers,Horns
5023,Quak #5023,Purple Quak,Toucan-like,White Feathers,Chain
5024,Quak #5024,Orange Quak,Chicken-like,Teal Feathers,Mail
5025,Quak #5025,Purple Quak,Parrot-like,Purple Feathers,Happy
5026,Quak #5026,Brown Quak,Flamingo-like,Gold Feathers,Bubble
5027,Quak #5027,Blue Quak,Duck-like,White Feathers,Horns
5028,Quak #5028,Purple Quak,Coot-like,Gold Feathers,Chain
5029,Quak #5029,Green Quak,Toucan-like,Blue Feathers,Egg-plate
5030,Quak #5030,Yellow Quak,Coot-like,Red Feathers,Cigarette
5031,Quak #5031,Orange Quak,Puffin-like,Green Feathers,Nightcap
5032,Quak #5032,Brown Quak,Duck-like,White Feathers,Happy
5033,Quak #5033,Orange Quak,Chicken-like,Blue Feathers,Mail
5034,Quak #5034,Purple Quak,Coot-like,Teal Feathers,Egg-plate
5035,Quak #5035,Yellow Quak,Flamingo-like,Purple Feathers,Sad
5036,Quak #5036,Yellow Quak,Flamingo-like,White Feathers,Pipe
5037,Quak #5037,Colorful Quak,Coot-like,Green Feathers,Bubble
5038,Quak #5038,Yellow Quak,Chicken-like,Teal Feathers,Ethereum
5039,Quak #5039,Blue Quak,Crow-like,Teal Feathers,Hat
5040,Quak #5040,Orange Quak,Coot-like,Purple Feathers,Tilted-hat
5041,Quak #5041,Colorful Quak,Puffin-like,Red Feathers,Hair
5042,Quak #5042,Yellow Quak,Chicken-like,White Feathers,Chained
5043,Quak #5043,Brown Quak,Parrot-like,Purple Feathers,Chained
5044,Quak #5044,Green Quak,Puffin-like,Green Feathers,Chained
5045,Quak #5045,Brown Quak,Duck-like,White Feathers,Horns
5046,Quak #5046,Orange Quak,Puffin-like,Teal Feathers,Tilted-hat
5047,Quak #5047,Green Quak,Crow-like,Pink Feathers,Chain
5048,Quak #5048,Orange Quak,Coot-like,Blue Feathers,Egg-plate
5049,Quak #5049,Green Quak,Flamingo-like,Pink Feathers,Hat
5050,Quak #5050,Purple Quak,Parrot-like,Pink Feathers,Pipe
5051,Quak #5051,Blue Quak,Toucan-like,Blue Feathers,Egg-plate
5052,Quak #5052,Brown Quak,Puffin-like,Pink Feathers,Egg
5053,Quak #5053,Yellow Quak,Crow-like,Purple Feathers,Egg
5054,Quak #5054,Yellow Quak,Chicken-like,Red Feathers,Cigarette
5055,Quak #5055,Purple Quak,Crow-like,Gold Feathers,Ship
5056,Quak #5056,Green Quak,Chicken-like,Purple Feathers,Hat
5057,Quak #5057,Brown Quak,Toucan-like,Pink Feathers,Chain
5058,Quak #5058,Green Quak,Chicken-like,Teal Feathers,Cigarette
5059,Quak #5059,Brown Quak,Flamingo-like,Gold Feathers,Hair
5060,Quak #5060,Brown Quak,Chicken-like,Gold Feathers,Chain
5061,Quak #5061,Blue Quak,Parrot-like,White Feathers,Conical-hat
5062,Quak #5062,Brown Quak,Parrot-like,Blue Feathers,Earrings
5063,Quak #5063,Purple Quak,Toucan-like,Blue Feathers,Earrings
5064,Quak #5064,Orange Quak,Puffin-like,Red Feathers,Crown
5065,Quak #5065,Green Quak,Coot-like,Pink Feathers,Ship
5066,Quak #5066,Blue Quak,Toucan-like,Purple Feathers,Ethereum
5067,Quak #5067,Colorful Quak,Crow-like,Red Feathers,Cigarette
5068,Quak #5068,Green Quak,Crow-like,Green Feathers,Cigarette
5069,Quak #5069,Green Quak,Chicken-like,Teal Feathers,Mail
5070,Quak #5070,Brown Quak,Toucan-like,Red Feathers,Glasses
5071,Quak #5071,Orange Quak,Coot-like,Teal Feathers,Mail
5072,Quak #5072,Brown Quak,Parrot-like,Purple Feathers,Sad
5073,Quak #5073,Green Quak,Chicken-like,Green Feathers,Blindfold
5074,Quak #5074,Green Quak,Chicken-like,White Feathers,Earrings
5075,Quak #5075,Orange Quak,Puffin-like,Teal Feathers,Glasses
5076,Quak #5076,Green Quak,Flamingo-like,Purple Feathers,Hat
5077,Quak #5077,Orange Quak,Puffin-like,Blue Feathers,Cigarette
5078,Quak #5078,Yellow Quak,Coot-like,White Feathers,Hat
5079,Quak #5079,Blue Quak,Chicken-like,Teal Feathers,Pipe
5080,Quak #5080,Purple Quak,Flamingo-like,Red Feathers,Bitcoin
5081,Quak #5081,Blue Quak,Crow-like,Teal Feathers,Earrings
5082,Quak #5082,Green Quak,Puffin-like,Red Feathers,Egg
5083,Quak #5083,Brown Quak,Parrot-like,Purple Feathers,Hair
5084,Quak #5084,Green Quak,Puffin-like,Red Feathers,Earrings
5085,Quak #5085,Green Quak,Toucan-like,White Feathers,Hair
5086,Quak #5086,Blue Quak,Parrot-like,Pink Feathers,Glasses
5087,Quak #5087,Brown Quak,Parrot-like,Teal Feathers,Glasses
5088,Quak #5088,Green Quak,Chicken-like,Green Feathers,Chained
5089,Quak #5089,Orange Quak,Parrot-like,Green Feathers,Conical-hat
5090,Quak #5090,Purple Quak,Parrot-like,Green Feathers,Nightcap
5091,Quak #5091,Green Quak,Chicken-like,Green Feathers,Happy
5092,Quak #5092,Green Quak,Parrot-like,Green Feathers,Mail
5093,Quak #5093,Blue Quak,Parrot-like,Blue Feathers,Sad
5094,Quak #5094,Orange Quak,Flamingo-like,Purple Feathers,Hair
5095,Quak #5095,Green Quak,Puffin-like,Blue Feathers,Conical-hat
5096,Quak #5096,Green Quak,Puffin-like,Blue Feathers,Conical-hat
5097,Quak #5097,Purple Quak,Duck-like,White Feathers,Sad
5098,Quak #5098,Orange Quak,Parrot-like,Purple Feathers,Glasses
5099,Quak #5099,Green Quak,Coot-like,Red Feathers,Ship
5100,Quak #5100,Purple Quak,Toucan-like,Pink Feathers,Cigarette
5101,Quak #5101,Green Quak,Chicken-like,Red Feathers,Ship
5102,Quak #5102,Brown Quak,Duck-like,Purple Feathers,Earrings
5103,Quak #5103,Brown Quak,Toucan-like,White Feathers,Egg
5104,Quak #5104,Yellow Quak,Chicken-like,Blue Feathers,Hair
5105,Quak #5105,Green Quak,Parrot-like,Purple Feathers,Nightcap
5106,Quak #5106,Yellow Quak,Parrot-like,Blue Feathers,Earrings
5107,Quak #5107,Green Quak,Parrot-like,Purple Feathers,Tilted-hat
5108,Quak #5108,Brown Quak,Toucan-like,Red Feathers,Bubble
5109,Quak #5109,Purple Quak,Parrot-like,Blue Feathers,Ethereum
5110,Quak #5110,Orange Quak,Flamingo-like,Purple Feathers,Flower
5111,Quak #5111,Colorful Quak,Crow-like,Red Feathers,Bubble
5112,Quak #5112,Green Quak,Coot-like,Teal Feathers,Chain
5113,Quak #5113,Purple Quak,Toucan-like,Purple Feathers,Horns
5114,Quak #5114,Green Quak,Toucan-like,Green Feathers,Ship
5115,Quak #5115,Orange Quak,Flamingo-like,Green Feathers,Bubble
5116,Quak #5116,Yellow Quak,Chicken-like,Green Feathers,Mail
5117,Quak #5117,Yellow Quak,Crow-like,Purple Feathers,Conical-hat
5118,Quak #5118,Brown Quak,Chicken-like,Teal Feathers,Hat
5119,Quak #5119,Blue Quak,Duck-like,Blue Feathers,Hat
5120,Quak #5120,Purple Quak,Crow-like,Gold Feathers,Egg
5121,Quak #5121,Purple Quak,Coot-like,Teal Feathers,Chain
5122,Quak #5122,Purple Quak,Parrot-like,Blue Feathers,Hat
5123,Quak #5123,Green Quak,Puffin-like,White Feathers,Cigarette
5124,Quak #5124,Brown Quak,Parrot-like,Pink Feathers,Hair
5125,Quak #5125,Brown Quak,Crow-like,Gold Feathers,Earrings
5126,Quak #5126,Blue Quak,Parrot-like,Pink Feathers,Hat
5127,Quak #5127,Purple Quak,Puffin-like,White Feathers,Egg
5128,Quak #5128,Brown Quak,Parrot-like,Purple Feathers,Flower
5129,Quak #5129,Green Quak,Crow-like,Blue Feathers,Blindfold
5130,Quak #5130,Purple Quak,Duck-like,Teal Feathers,Flower
5131,Quak #5131,Purple Quak,Parrot-like,Purple Feathers,Egg
5132,Quak #5132,Yellow Quak,Toucan-like,Pink Feathers,Hair
5133,Quak #5133,Brown Quak,Crow-like,Teal Feathers,Conical-hat
5134,Quak #5134,Blue Quak,Crow-like,Gold Feathers,Chain
5135,Quak #5135,Colorful Quak,Crow-like,Pink Feathers,Pipe
5136,Quak #5136,Green Quak,Crow-like,Purple Feathers,Crown
5137,Quak #5137,Orange Quak,Parrot-like,Pink Feathers,Horns
5138,Quak #5138,Green Quak,Flamingo-like,White Feathers,Crown
5139,Quak #5139,Orange Quak,Coot-like,Red Feathers,Mail
5140,Quak #5140,Yellow Quak,Crow-like,Pink Feathers,Blindfold
5141,Quak #5141,Yellow Quak,Crow-like,Blue Feathers,Chained
5142,Quak #5142,Green Quak,Chicken-like,Blue Feathers,Bubble
5143,Quak #5143,Brown Quak,Toucan-like,Blue Feathers,Hair
5144,Quak #5144,Blue Quak,Crow-like,Blue Feathers,Bitcoin
5145,Quak #5145,Blue Quak,Toucan-like,Green Feathers,Horns
5146,Quak #5146,Green Quak,Toucan-like,Pink Feathers,Chain
5147,Quak #5147,Orange Quak,Chicken-like,Green Feathers,Hat
5148,Quak #5148,Brown Quak,Puffin-like,Teal Feathers,Ethereum
5149,Quak #5149,Blue Quak,Parrot-like,Purple Feathers,Bubble
5150,Quak #5150,Blue Quak,Coot-like,Teal Feathers,Blindfold
5151,Quak #5151,Blue Quak,Chicken-like,Teal Feathers,Chained
5152,Quak #5152,Orange Quak,Parrot-like,White Feathers,Flower
5153,Quak #5153,Green Quak,Toucan-like,White Feathers,Hat
5154,Quak #5154,Brown Quak,Parrot-like,Green Feathers,Happy
5155,Quak #5155,Purple Quak,Parrot-like,Purple Feathers,Pipe
5156,Quak #5156,Purple Quak,Parrot-like,Purple Feathers,Conical-hat
5157,Quak #5157,Blue Quak,Flamingo-like,Purple Feathers,Egg
5158,Quak #5158,Green Quak,Parrot-like,Purple Feathers,Bubble
5159,Quak #5159,Yellow Quak,Flamingo-like,Red Feathers,Egg-plate
5160,Quak #5160,Purple Quak,Duck-like,White Feathers,Egg-plate
5161,Quak #5161,Orange Quak,Toucan-like,Blue Feathers,Pipe
5162,Quak #5162,Green Quak,Flamingo-like,Gold Feathers,Nightcap
5163,Quak #5163,Orange Quak,Puffin-like,Green Feathers,Bubble
5164,Quak #5164,Orange Quak,Flamingo-like,White Feathers,Bitcoin
5165,Quak #5165,Yellow Quak,Chicken-like,Pink Feathers,Hat
5166,Quak #5166,Brown Quak,Chicken-like,Gold Feathers,Happy
5167,Quak #5167,Green Quak,Parrot-like,Pink Feathers,Cigarette
5168,Quak #5168,Orange Quak,Crow-like,Red Feathers,Bubble
5169,Quak #5169,Orange Quak,Flamingo-like,Purple Feathers,Blindfold
5170,Quak #5170,Yellow Quak,Flamingo-like,Red Feathers,Ship
5171,Quak #5171,Green Quak,Flamingo-like,Purple Feathers,Sad
5172,Quak #5172,Green Quak,Parrot-like,Green Feathers,Sad
5173,Quak #5173,Blue Quak,Coot-like,Teal Feathers,Ethereum
5174,Quak #5174,Green Quak,Flamingo-like,Red Feathers,Hat
5175,Quak #5175,Green Quak,Parrot-like,White Feathers,Glasses
5176,Quak #5176,Green Quak,Flamingo-like,Blue Feathers,Chained
5177,Quak #5177,Brown Quak,Toucan-like,Red Feathers,Chained
