TOKEN_ID,TOKEN_NAME,TOKEN_ADDRESS,Background,Base Model,Desk,Monitor 1,Monitor 2,Monitor 3,Mouth,Hoodie,Favorite Programming Language
4196,Shadowy Super Coder #4196,HWQa4ABdjUv5f2kqCpmi8oz9PithgwhBgh4czNpxhHLo,Gold,Chestnut,Silver Metal,Glitch Two,Glitch Two,Matrix,Pink Smile,Unmasked Squid Game Hacker,JavaScript
7267,Shadowy Super Coder #7267,BJFhY4qXgQbmV2NuBk6bzfpUq2dGWSY4LvrV6GgjBYwE,Violet,Chestnut,Silver Metal,Access Granted,Trading Dark,Hacked,Purple Smile,Shark Hacker,Java
9019,Shadowy Super Coder #9019,AAAtcdtJZ4E9U4r7kdC51vn5UQq9sQwBJ6jLYfwb3hVd,Violet,Tan,Red Metal,Surveillance Blue,Glitch One,Glitch Two,Pink Smirk,Sci-Fi Hacker,Go
7176,Shadowy Super Coder #7176,HvQacAZnPvbVj9RbgMxcdBayH2Di1WSrSzvsB5PrSDjM,Gold,Chestnut,Silver Metal,Glitch One,Matrix,Matrix,Red Smirk,Captain America Hacker,Solidity
6528,Shadowy Super Coder #6528,3cxQmYY2F9JUeStiVGe4Lj3HNX9Vi5pz997w6we27W7U,Violet,Natural,Bronze Metal,Hacked,Matrix,Glitch One,Pink Smile,Neon Solana Hacker,Go
8433,Shadowy Super Coder #8433,41MqhUngZxyQH2dCoJZUV5RX91ZT6CvnGLQH86gcJyQY,Pink,Natural,Red Metal,Access Granted,Phantom,Trading Dark,Red Smile,Shark Hacker,Swift
3689,Shadowy Super Coder #3689,HUQHoRaWD4VFCieqHBre4XR8RWmv8QBv2eqBpiH6bTMa,Light-Orange,Tan,Purple Metal,Glitch One,Matrix,Trading Dark,Pink Smile,Neon Solana Hacker,JavaScript
1732,Shadowy Super Coder #1732,GroBQJvGuPtcdMHbPhqh7Ln2o8VpptJb3FYD3vayyZR4,Light-Orange,Chestnut,Silver Metal,Surveillance Blue,Trading Dark,Trading Dark,Red Smile,Squid Game Hacker,Rust
5747,Shadowy Super Coder #5747,whF2wYjv9SE7bZejdWsGWqN72AQfH4uioY1ZwtpvPo7,Light-Blue,Chestnut,Silver Metal,Linux,Glitch One,Linux,Purple Smirk,Shadowy Hacker,Solidity
1585,Shadowy Super Coder #1585,8apk1pwqRXcSZx4fXD6DKL7sqE7mKaNqMP25kpHUsKFk,Magenta,Pale,Silver Metal,Surveillance Blue,Cryptonary,Apricot,Red Smile,Tech Hacker,R
6714,Shadowy Super Coder #6714,AD4LZHdvvbXtqKrYvbhkbsgaGvHDU5eh2md4jMvThevP,Light-Blue,Pale,Bronze Metal,Hacked,Glitch One,GenesysGo,Red Smirk,Captain America Hacker,Objective-C
7590,Shadowy Super Coder #7590,38XBoPd6mdZfWUYLn4c7ZXFpiLi4SByDphsyPYA98X1e,Red,Pale,Bronze Metal,Glitch One,Trading Dark,Solana,Pink Smirk,Shark Hacker,Solidity
6645,Shadowy Super Coder #6645,7SMXae1N3R8DPvTJWKUwKd25ucTfFVWZr2BLmTNvg53M,Dark-Red,Chestnut,Silver Metal,Access Granted,Matrix,Barret,Pink Smile,Shark Hacker,JavaScript
2581,Shadowy Super Coder #2581,GUpvb5U4G9D6B5MKRARuGwkwGjnT7omDbUP4Hbg7zxKb,Magenta,Chestnut,Red Metal,Trading White,Hacked,Solmane,Red Smile,Squid Game Hacker,Java
9789,Shadowy Super Coder #9789,GrcQ2VfNXDDfSAoXM14hqC3M8o9RbCKXqs5d6y5tEFtC,Green,Natural,Purple Metal,Glitch One,Matrix,Trading Dark,Purple Smile,Tech Hacker,Swift
5716,Shadowy Super Coder #5716,ysKKtwt2wSfuebBHJ1x6NDFfdghBXHkPHsq8QjX69rV,Light-Blue,Chestnut,Red Metal,Surveillance Blue,Matrix,Glitch One,Purple Smirk,Sci-Fi Hacker,Objective-C
3442,Shadowy Super Coder #3442,F9VALZgsmMac3BS9UuzujeJer7Znhmu9avW6jJSQVGn7,Light-Orange,Pale,Red Metal,Surveillance Blue,Hacked,Access Granted,Red Smile,Cat-Ear Hacker,Fortran
9576,Shadowy Super Coder #9576,G24dWzVXyssuaWQfSpwSsjobMoR5gXvxZSWfdecetd55,Gold,Pale,Silver Metal,Mango Markets,Access Granted,Glitch One,Pink Smirk,Tron Hacker,Rust
9239,Shadowy Super Coder #9239,Fso7NUy98cv8npGWL37VPKy661u2jn7XQazJi6q4Ezpj,Red,Pale,Bronze Metal,WAIFU DAO,Glitch One,Offpiste,Purple Smile,Dragon Hacker,Solidity
5603,Shadowy Super Coder #5603,4geFnvtf6E1DDGxuaHn5A4QvZn8Ln5PY936MP6ndJC6T,Magenta,Natural,Bronze Metal,Elysian,Defi Land Sign In,Offpiste,Pink Smile,Captain America Hacker,Rust
3238,Shadowy Super Coder #3238,Dg851uxMTF428jze4YA8Jz98HhfRENm3qDFYTUnoHxvy,Magenta,Pale,Red Metal,Trading Dark,Glitch One,Psyoptions,Pink Smile,Unmasked Squid Game Hacker,JavaScript
7594,Shadowy Super Coder #7594,Gmr8ummmo4kMhoWTGBz3njMLxx4LwCKx4q3YVyXyRwwH,Green,Tan,Silver Metal,Matrix,Hacked,Trading Dark,Purple Smile,Cat-Ear Hacker,R
4398,Shadowy Super Coder #4398,243bBSnvHi2qkLDhvz2CQHwU76wnUVxWYbCiz365Dyb9,Noire,Chestnut,Purple Metal,Hacked,Matrix,Defi Land Welcome,Purple Smile,Cat-Ear Hacker,Fortran
2102,Shadowy Super Coder #2102,Exu1Sm2cFFo3yV6twRWxYUQfB99vbD1zpuGrDzEpZ4Nj,Dark-Red,Tan,Silver Metal,Trading White,Geckos,Solfarm,Purple Smile,Neon Solana Hacker,Java
7560,Shadowy Super Coder #7560,HUQVJxCN2ZoGZeLsNr567eW6QSaBfHyvJBstddxpYh81,Light-Yellow,Tan,Purple Metal,Linux,Glitch Two,Glitch One,Pink Smile,Cat-Ear Hacker,Rust
125,Shadowy Super Coder #125,3y7uS7V8KfjKCCbXZJ5Fvoc8pdk2BKXTxohuWPKH9YC5,Light-Blue,Chestnut,Red Metal,Trading Dark,Fabric Alt,Solana,Red Smile,Shark Hacker,Java
88,Shadowy Super Coder #88,8yYbdxuxsi7N1gJbtp9FiFeacBCpzeonQtFdRiVfvfYf,Light-Blue,Pale,Bronze Metal,Surveillance Blue,Glitch One,Fabric,Red Smile,Tron Hacker,C#
7562,Shadowy Super Coder #7562,FnSmyAg4qTC9m3r5JAGhszg9jDV6PB1GCAEdcfnZdFZk,Noire,Chestnut,Purple Metal,Access Granted,Access Granted,Linux,Purple Smirk,Captain America Hacker,JavaScript
6901,Shadowy Super Coder #6901,HrWGJWAFoMoDxoMe95kGbv6hwZ9FXXiVBqY5nE3UZ1Cs,Noire,Natural,Red Metal,Access Granted,Offpiste,WAIFU DAO,Pink Smirk,Neon Solana Hacker,R
3821,Shadowy Super Coder #3821,GFwugVELN6K6fS7bkB1r7Q9gCJDoDQvnSnUFx3Y8hXYY,Green,Natural,Bronze Metal,Glitch One,Glitch Two,Linux,Red Smile,Shadowy Hacker,JavaScript
8029,Shadowy Super Coder #8029,389XrEFAKvvwt3awyQkQaXTmDkwGtmqy3VjSJNGgsr4J,Pink,Pale,Silver Metal,Matrix,Access Granted,Alpha Art Exchange,Pink Smile,Captain America Hacker,Python
6409,Shadowy Super Coder #6409,EssDruEunDaU3ryGwu5QfDcEyJDxXxKXHm2nx26tVUVj,Noire,Pale,Purple Metal,Frank,Hacked,Glitch One,Purple Smile,Dragon Hacker,Swift
6856,Shadowy Super Coder #6856,4fogQ2wsk5wkZY7sR674tjivxs4ZQL9PYVey2JanHNBi,Red,Natural,Red Metal,Defi Land Welcome,Tungstencube,Glitch Two,Red Smile,Tron Hacker,Swift
9172,Shadowy Super Coder #9172,4dhwqH2BZ5zqg1nxC4rGh5fuXxMqsyut41HuSYjW1HqW,Gold,Natural,Bronze Metal,Trading White,Matrix,Offpiste,Pink Smirk,Tech Hacker,Fortran
1859,Shadowy Super Coder #1859,Dq8J3tT98Ju1gBNVbFuknr7WaNMVj1KYuAT2uHu3EFGB,Red,Pale,Silver Metal,Trading Dark,Ninja,Hacked,Red Smirk,Shadowy Hacker,JavaScript
3589,Shadowy Super Coder #3589,CqumaKQDmzbn3FmVV8TEhtd9HGTttWF3g5UeDi5JLm8r,Light-Yellow,Tan,Bronze Metal,Trading Dark,Mango Markets,Access Granted,Purple Smirk,Captain America Hacker,Swift
1096,Shadowy Super Coder #1096,ABYMnpzd7ZsQrxVLKSawkPXm7Sghe7wEbhze7vaTsWmM,Magenta,Tan,Silver Metal,Alpha Art Exchange,Glitch Two,Glitch One,Red Smirk,Shark Hacker,C
7419,Shadowy Super Coder #7419,8ZVhAm9kVD2Z8LsVAZjdiBH5tsRNb7qQMXhUXr8RT16b,Gold,Pale,Purple Metal,Glitch Two,Trading Dark,Matrix,Pink Smile,Captain America Hacker,JavaScript
6304,Shadowy Super Coder #6304,HAGHcfmxcegGCwTcfE6GRrZN9ZBg4SZVJW5xEvBtJpDN,Green,Pale,Red Metal,Glitch One,Trading Dark,Hacked,Pink Smile,Monke Hacker,Python
4761,Shadowy Super Coder #4761,FQYGjA65CQX1pCCHyNuMuwnxi6HKwCM3T1pKpmLaGXJm,Noire,Pale,Bronze Metal,Glitch Two,Glitch Two,Access Granted,Purple Smirk,Neon Solana Hacker,R
671,Shadowy Super Coder #671,GCnseTE5y7YxPPds3kvUBaUhnocb33tkYR3ziKNRKPdr,Gold,Tan,Red Metal,Trading White,Glitch One,Matrix,Purple Smirk,Neon Solana Hacker,Java
4140,Shadowy Super Coder #4140,HveHA65RcpKRiApjR6tBK8cLPpteH337rNKHkXDWCsyJ,Light-Yellow,Chestnut,Purple Metal,Glitch One,Hacked,WAIFU DAO,Pink Smirk,Dragon Hacker,Java
4018,Shadowy Super Coder #4018,4pHR172sC8gKVFLk5NxiEGYfR8QNHVyzcukLf35bTYdo,Dark-Red,Chestnut,Silver Metal,Surveillance Blue,Matrix,Glitch One,Pink Smirk,Unmasked Squid Game Hacker,Solidity
3100,Shadowy Super Coder #3100,22DfCuQ666HcrYJrs87tKM5D9CoTPif4oKkVAFMxH6Mz,Light-Yellow,Chestnut,Red Metal,Surveillance Blue,Glitch Two,Aurory Logo,Red Smirk,Tron Hacker,C
922,Shadowy Super Coder #922,AFPHwAZ6npoAMwXRCemvr6SDYipetvdLrD2VjTL2hbTq,Light-Yellow,Chestnut,Bronze Metal,Access Granted,Access Granted,Hacked,Purple Smirk,Dragon Hacker,Java
949,Shadowy Super Coder #949,2eLCKwBS1M6Q59FW1b5X3APRy8bo1sMGubFadgPnkLpd,Gold,Chestnut,Purple Metal,Surveillance Blue,Matrix,Socean,Red Smile,Dragon Hacker,JavaScript
7235,Shadowy Super Coder #7235,HZ4HYVwUajWV2mrAjQMZY8ggC9saxJTGbZ8Fgeu1dT5F,Noire,Chestnut,Bronze Metal,Access Granted,SGF,Trading Dark,Pink Smirk,Punk Hacker,R
9477,Shadowy Super Coder #9477,3zJU47rXaESHCwJqyWUcX9LyWhEr3RCBQZ8BxaQFrxoF,Dark-Red,Natural,Purple Metal,Access Granted,Trading Dark,Hacked,Red Smile,Cat-Ear Hacker,R
4429,Shadowy Super Coder #4429,5at6ycQB7T4pFbHbWyqgYFTSpGyqQDMf746t8tW7wxvu,Light-Blue,Natural,Red Metal,Sillylittledao,Defi Land Welcome,Hacked,Pink Smile,Monke Hacker,Solidity
2558,Shadowy Super Coder #2558,HWtAcce54ZRDAUsEZ3NPt6njHN8vCbh9rB8fh6xPbDru,Violet,Tan,Purple Metal,Linux,Matrix,Solend,Purple Smile,Tech Hacker,Rust
3406,Shadowy Super Coder #3406,GJXVf72ACNecuQfG81qaoRwzK2b2froRW6KafP1Fjmmi,Light-Orange,Natural,Purple Metal,Psyoptions,Hacked,Matrix,Red Smile,Dragon Hacker,Rust
3835,Shadowy Super Coder #3835,8JYHVhTNeJnAFFAJU8Hy1xG5jpWG3ovrcB5dqReoJnXj,Dark-Red,Tan,Red Metal,Trading Dark,Glitch One,Fabric,Pink Smile,Captain America Hacker,Python
9941,Shadowy Super Coder #9941,C7YSSXQLRUVbVk1yfKkFWCK246XEQcSYXugxRRELWZJY,Green,Tan,Bronze Metal,Trading Dark,Socean,Mango Markets,Purple Smirk,Squid Game Hacker,Fortran
5123,Shadowy Super Coder #5123,2YuCWLnMnAYcQ87wg7u2FT3DXYNLV313t6fSUJC2rn5o,Light-Yellow,Tan,Bronze Metal,Glitch Two,Trading Dark,Jet Protocol,Red Smirk,Shadowy Hacker,JavaScript
5955,Shadowy Super Coder #5955,GZKTrwzXBag1ZqAa1uLdsFFZsTMyLsxkTiC8y8LWw94p,Dark-Red,Tan,Silver Metal,Trading White,Solana,Matrix,Red Smirk,Captain America Hacker,C++
9701,Shadowy Super Coder #9701,C6zKYf9Ag4UBD5Rggec8M9mSdQjevKhMe8YdUonyznP6,Noire,Pale,Bronze Metal,Glitch One,Glitch One,Linux,Purple Smile,Shark Hacker,C#
7863,Shadowy Super Coder #7863,4zu6VqgbpB3NpDsQjVNttHGpk73F71MxWWcr9gNhDwQF,Dark-Red,Pale,Bronze Metal,Hacked,Barret,Glitch Two,Purple Smirk,Tron Hacker,Rust
9869,Shadowy Super Coder #9869,FegQwVHJ2BPZhtDkAxQo4LBjdMASCpzgEBvncks6JdQv,Light-Orange,Pale,Silver Metal,Glitch Two,Hacked,Levi Korg,Purple Smirk,Sci-Fi Hacker,Swift
8303,Shadowy Super Coder #8303,EeuFgNhSHyJbHLqBREj8G1tapASk9XUoLzZVCFqn4S1K,Magenta,Chestnut,Red Metal,Surveillance Blue,Hacked,SGF,Purple Smile,Captain America Hacker,R
9786,Shadowy Super Coder #9786,EvT9xHo71mbyHDx3w59gmbdWRChX464PU7vtv2J1fpqi,Light-Yellow,Chestnut,Purple Metal,Access Granted,Glitch One,Glitch Two,Purple Smile,Sci-Fi Hacker,C
3330,Shadowy Super Coder #3330,CLreT1qLQAT6utpXdKrX5efesURuEcYg22sCtfwCxygs,Gold,Tan,Purple Metal,Linux,Access Granted,Linux,Purple Smile,Shark Hacker,C++
2257,Shadowy Super Coder #2257,B8CLdo7q3rf5s6GLGUQ57mdFaPd3wkHhi9c5WUmz4xyy,Green,Tan,Silver Metal,Hacked,Linux,Matrix,Red Smile,Squid Game Hacker,C++
5953,Shadowy Super Coder #5953,5mnkNi9VccDPNa3AhnQZxp9h2YSS2Q9fkQu9sfSqheY3,Magenta,Chestnut,Bronze Metal,Trading Dark,Access Granted,Matrix,Red Smile,Tech Hacker,C++
6396,Shadowy Super Coder #6396,BDYpM3Mzgg939tx2CzFskAduWsj9L7UxC3Uvj6TcH4gK,Light-Blue,Chestnut,Red Metal,Defi Land Welcome,Frank,Hacked,Purple Smirk,Shark Hacker,Fortran
9395,Shadowy Super Coder #9395,CZmiJ7JSuTFTvd5RvDnVMt1n6GxieA8TNjmUyXgjFJvm,Dark-Red,Pale,Silver Metal,Glitch One,Trading Dark,Edgar,Red Smirk,Shadowy Hacker,C++
8610,Shadowy Super Coder #8610,DSrmh71pQBc2hNHTQfjouZJjVQJQ43qgN7Jmny7YwWaT,Red,Natural,Bronze Metal,Hacked,Glitch Two,Matrix,Purple Smile,Squid Game Hacker,C
6534,Shadowy Super Coder #6534,KHdinu5GcbQnRppyNnQTQadVKG5hsRvPG3jLypGX4rS,Red,Pale,Red Metal,Serum,Matrix,Access Granted,Red Smile,Monke Hacker,Objective-C
3422,Shadowy Super Coder #3422,EqqFvttrMk4Z33i9qmkDeJTBhpZhttPAQziVoJHKGWyE,Pink,Tan,Bronze Metal,Access Granted,Offpiste,Pengulice,Red Smirk,Tech Hacker,Fortran
6970,Shadowy Super Coder #6970,CicJWu3oeF8NdWwQrX6kjKJo2MG8SwV3Zf8AQ38FoK8p,Light-Yellow,Tan,Red Metal,Trading White,Hacked,Kaiju,Purple Smile,Tech Hacker,C++
4836,Shadowy Super Coder #4836,CJTX9pYUmrNg2ZYTc4N55TMEPYCSi74iEnRbRtaWDDoR,Light-Yellow,Chestnut,Purple Metal,Glitch One,Solflare,Trading Dark,Pink Smirk,Neon Solana Hacker,R
7830,Shadowy Super Coder #7830,FA2LRVsrmazkKxPCGR6DGk8HcEbri1MMg5oRyGhcsD79,Noire,Tan,Silver Metal,Solana Valley,Edgar,Hacked,Purple Smile,Dragon Hacker,Java
4950,Shadowy Super Coder #4950,FBW72m4aqJdbDXt7fhpXKczrta7xVWYQTtzg7FLPocz5,Gold,Tan,Silver Metal,Surveillance Blue,Mango Markets,Linux,Pink Smile,Tron Hacker,Java
7123,Shadowy Super Coder #7123,4eKMufPebhNrkeNf1FKaUPj3vH4uZ78A6pLWExdofGZg,Gold,Pale,Bronze Metal,Linux,Solmane,Trading Dark,Red Smile,Dragon Hacker,Go
2908,Shadowy Super Coder #2908,BFC12DybPRLYEW4nJsKAC2nh7wpn7SMVgWkXBqCpSU8C,Light-Blue,Chestnut,Bronze Metal,Digitaleyes,Access Granted,Glitch One,Purple Smile,Tron Hacker,Objective-C
8201,Shadowy Super Coder #8201,3c49t2zCw8ZjFyMxK8FDDt5zvsUDG9ZAKq5JMLtwpyan,Gold,Tan,Silver Metal,Hacked,Matrix,Trading Dark,Red Smirk,Unmasked Squid Game Hacker,Objective-C
1179,Shadowy Super Coder #1179,5mwHtmDrjy9Tq5gETJdB9LAo8Y3Z4tJG7ggt8Hj6eVex,Light-Blue,Tan,Bronze Metal,Elysian,Trading Dark,Trading Dark,Purple Smirk,Cat-Ear Hacker,Rust
6763,Shadowy Super Coder #6763,HkiTYmtDhBpdssLgXSsP5wg9W8wq4G5eZz9Cs4wS95qm,Light-Orange,Natural,Bronze Metal,Fabricpunk,Digitaleyes,Access Granted,Pink Smile,Shadowy Hacker,C++
1389,Shadowy Super Coder #1389,9GyDtksMytZYNX53dCeAxGFnYe44QLVsq3kmeQhL4cMN,Green,Tan,Silver Metal,Access Granted,Red Panda Squad,Access Granted,Pink Smirk,Sci-Fi Hacker,R
1187,Shadowy Super Coder #1187,HKrYtoUfja4YAxrJa2tAewnhC4SgoJtwTtKwiGdYJY46,Light-Blue,Pale,Purple Metal,Trading Dark,Edgar,Investin,Purple Smile,Shark Hacker,C#
1926,Shadowy Super Coder #1926,2ZQ6hEqoAeJAqrqrCSVfGVvpRLNhh8Fpz4brJbvauZYF,Light-Yellow,Natural,Red Metal,Fabric Alt,Fabric Alt,Fabric Alt,Pink Smirk,Tech Hacker,C
8675,Shadowy Super Coder #8675,AjBPSYFLPgHhw5NYJZqzbSVM1ZYKz33X66iDhFH73qyy,Green,Tan,Silver Metal,Matrix,Trading Dark,Dialect,Purple Smile,Punk Hacker,Rust
5192,Shadowy Super Coder #5192,JD3tvD9F6ukf8qira2NqcQNxHE676Y27t1hs5P81kY6h,Gold,Pale,Silver Metal,Glitch Two,Linux,Glitch Two,Purple Smirk,Cat-Ear Hacker,C
2730,Shadowy Super Coder #2730,9defJDov8L7xLqrd38gPykJs6MM24gTAK312Bwt6o3jG,Noire,Natural,Purple Metal,Trading White,Solend,Access Granted,Red Smile,Tech Hacker,R
9584,Shadowy Super Coder #9584,2Rb9A9oRx3rcs8ZWojMQ2bhWC4WEaENziyH8NLBcdvuu,Light-Orange,Tan,Red Metal,Dialect,Dialect,Dialect,Purple Smirk,Captain America Hacker,Python
5787,Shadowy Super Coder #5787,242kZCMuSKupncHVb2GKnSyurtQVjmmbEvMXCJxvRJD6,Gold,Pale,Bronze Metal,Kaiju,Glitch One,Solrise,Red Smile,Shadowy Hacker,Solidity
726,Shadowy Super Coder #726,7twmedoUoux7LgFU2PFqUdvdBAxpq1JZmhMjnueMF4pw,Green,Chestnut,Bronze Metal,Interstellar,Access Granted,Sillylittledao,Purple Smirk,Shark Hacker,Python
6442,Shadowy Super Coder #6442,7dARArHT5YZeWow4W5RLxBeN5SGWWgTdZjwzobEKuvwt,Green,Chestnut,Purple Metal,Surveillance Blue,Trading Dark,Cryptonary,Pink Smirk,Punk Hacker,JavaScript
5103,Shadowy Super Coder #5103,6rPQzA7gNYBCQRTq9CKhnfapL1bpUqEWcRcZjuCqM1aW,Violet,Pale,Silver Metal,Matrix,Hacked,Phantom,Purple Smile,Shadowy Hacker,Java
5218,Shadowy Super Coder #5218,5jk3kMsZ4h2KL6JwqwhrnjBL5GMAEPcGi2fzCsYhTyQv,Light-Yellow,Pale,Bronze Metal,Frank,Solsea,Access Granted,Pink Smirk,Shark Hacker,Objective-C
4466,Shadowy Super Coder #4466,3HeRuuQZFZKAzjYnioNBF3Z3y9Y4epKfAn7w9MSHEQg1,Dark-Red,Chestnut,Red Metal,Trading White,Aurory Logo,Glitch One,Red Smirk,Monke Hacker,Python
1034,Shadowy Super Coder #1034,6dtHces5dRPdng5NBiwuBTsU1CxYoZaEiqNqqTUuMzxR,Pink,Pale,Purple Metal,Glitch One,Defi Land InGame,Glitch One,Pink Smirk,Cat-Ear Hacker,Java
3190,Shadowy Super Coder #3190,Gy3drJ2ZUnA29FXzJK2JFbKe664SPkrr7uGQUgjxKYgD,Magenta,Pale,Bronze Metal,Trading Dark,Ninja,Matrix,Purple Smile,Tech Hacker,C#
7661,Shadowy Super Coder #7661,9K76LBs4y3Q1V57E3d1UQSQrLDjhJT5RaRBiCvZrZC3y,Light-Orange,Tan,Silver Metal,Socean,Grape,Matrix,Red Smile,Tech Hacker,Rust
4493,Shadowy Super Coder #4493,DY2rEcCiQ2EUsCH72K6kN1j3oTav7vk4F9GpzJGCh38u,Magenta,Chestnut,Bronze Metal,Trading Dark,Solmane,Marginfi,Red Smirk,Neon Solana Hacker,C#
3339,Shadowy Super Coder #3339,B9XC4yotQehgQBeTxGhGwXDfZf2tRJwXUirMNcQ9ZRnt,Red,Natural,Purple Metal,Glitch Two,Access Granted,Matrix,Pink Smile,Shark Hacker,Go
6218,Shadowy Super Coder #6218,73UZehcDYzBqpR23CFh3JVbSAmmadqg2E1minKAuZp9h,Gold,Natural,Purple Metal,Hacked,Matrix,Matrix,Purple Smile,Monke Hacker,Objective-C
6910,Shadowy Super Coder #6910,FgSpVfPSVjQNVXLWqDLrH3GdhzHo69LdjcGJQdKVy2kg,Light-Orange,Tan,Silver Metal,Linux,Matrix,Boring,Purple Smile,Shark Hacker,Swift
5483,Shadowy Super Coder #5483,BuzyDvVo156Y2j3j4yQVk4N6qfsSPofQHLwREH9ZFzSQ,Violet,Tan,Red Metal,Glitch One,Linux,Elysian,Red Smirk,Shadowy Hacker,Go
8503,Shadowy Super Coder #8503,HJ4UstHHERfJzPALCU11LZSRanZvQcaXVxhozxCNB725,Light-Yellow,Natural,Silver Metal,Cryptonary,Defi Land Welcome,Hacked,Pink Smirk,Shadowy Hacker,Java
2920,Shadowy Super Coder #2920,4aKgjdpSbKwUPVSjvaSQ7PiBZxoSxGdVsG9ppQeamiqi,Red,Chestnut,Red Metal,Sillylittledao,Sillylittledao,Sillylittledao,Pink Smirk,Dragon Hacker,Fortran
6546,Shadowy Super Coder #6546,AB3CBEGHMzyjNPekiZyWANqSSQej4PPDBh5quUGuYj85,Light-Orange,Pale,Bronze Metal,Hacked,Matrix,Hacked,Pink Smile,Sci-Fi Hacker,Solidity
348,Shadowy Super Coder #348,964yyopyzVqDd2pUxFo1vaVRMwKFvJHhxx3AhfqGe2xN,Light-Orange,Chestnut,Bronze Metal,Glitch One,Access Granted,Socean,Pink Smile,Squid Game Hacker,C
8076,Shadowy Super Coder #8076,AKN1gCfZZjheaftLVjrShNZBFp3hZi8KAVRYcNWveVuL,Green,Chestnut,Silver Metal,Access Granted,SGF United,Hacked,Red Smile,Captain America Hacker,Swift
8245,Shadowy Super Coder #8245,6Pt2YvzP5hyZfGxf1vtE2x5x7MVayPjgucq7D8GUr5So,Light-Orange,Chestnut,Silver Metal,Goo,Aurory Logo,Matrix,Purple Smile,Sci-Fi Hacker,Swift
8341,Shadowy Super Coder #8341,5dp2FaDGGXkfEoipprVtqc2H9qYsgz8v1wEfjHBFTWJR,Green,Chestnut,Purple Metal,Trading Dark,Matrix,Glitch One,Purple Smirk,Captain America Hacker,Solidity
1817,Shadowy Super Coder #1817,DsVmKkYcDmEQqt1J5j5jR4jNWnSecMcm6oqSwuu7qR2K,Green,Tan,Bronze Metal,Surveillance Blue,Raydium,Matrix,Purple Smile,Shadowy Hacker,C
4777,Shadowy Super Coder #4777,4giSwXgkb77uXCsU41eCV5mbwYKR4ERrVnUBWhQ2a3Jz,Light-Yellow,Tan,Bronze Metal,Matrix,Hacked,Linux,Purple Smile,Punk Hacker,C
7022,Shadowy Super Coder #7022,Fxf3tFBvafEQP3jRHQDPJCWnTaXS69iowuSqTiCvWsBK,Pink,Pale,Red Metal,Trading White,Boring,Glitch Two,Red Smirk,Shadowy Hacker,Objective-C
9410,Shadowy Super Coder #9410,2JQcSMVBCnu5qywyyQJGtaMcrZ16ycL2fjrRU9tiNifg,Dark-Red,Tan,Bronze Metal,Glitch Two,Glitch One,Glitch Two,Red Smirk,Monke Hacker,C++
208,Shadowy Super Coder #208,5h68CzfuwZ1GHGcWLQJfheACwtpYhWjX1oyycM68HHUF,Dark-Red,Tan,Purple Metal,Access Granted,Glitch Two,Solflare,Pink Smile,Shadowy Hacker,Objective-C
6185,Shadowy Super Coder #6185,23vS3FVcEMZRzzLbaUcbzbHZ6cq1JEFrkbGcuDZfgyy4,Gold,Chestnut,Bronze Metal,Elysian,Trading Dark,Hacked,Pink Smirk,Tech Hacker,C++
1495,Shadowy Super Coder #1495,8U9DZAbNzyFG8HsmQwEKkg5GU6tjGwcLHAj3SPdacGkB,Green,Pale,Purple Metal,Trading White,Hacked,Solsea,Purple Smirk,Unmasked Squid Game Hacker,R
403,Shadowy Super Coder #403,HKvYxXDTgMLyoUvNRXSPr3QdmZC2ZMvatCKmLZfjqGj3,Light-Yellow,Natural,Bronze Metal,Access Granted,Glitch One,Glitch One,Pink Smirk,Cat-Ear Hacker,Java
7749,Shadowy Super Coder #7749,FTYVuc95crBfTjZvAAX5PFnBZMLLPw8wQ1cBikM7uvrS,Light-Orange,Tan,Red Metal,Matrix,Linux,Defi Land,Red Smile,Shadowy Hacker,Objective-C
3266,Shadowy Super Coder #3266,Gc1mgofViwrQwSYwDTABVRHQbXLPq79EwX5mrNhWa6W2,Noire,Chestnut,Purple Metal,Trading White,Fabricpunk Alt,Trading Dark,Red Smirk,Shark Hacker,Java
3989,Shadowy Super Coder #3989,CHLXYfd9ydKoX3QNpEX2TZtGXozLeo6biv8YTSSoQHB5,Green,Pale,Purple Metal,Interstellar,Solana Valley,Glitch Two,Pink Smirk,Punk Hacker,Swift
8835,Shadowy Super Coder #8835,7FfWGiBXErobDHW2qYp8qZPAa6XNVXbRkF1625KbhBK2,Light-Yellow,Natural,Silver Metal,Matrix,Glitch Two,SGF,Red Smirk,Monke Hacker,C
1397,Shadowy Super Coder #1397,cw2VPwGaX1EzDXL6uKhUtcmBZW4Hzc1SejSu6co32eQ,Gold,Tan,Bronze Metal,Glitch One,Solmane,Glitch One,Red Smile,Captain America Hacker,C#
2868,Shadowy Super Coder #2868,CrSYawAVg6Gi4ZxpJPzo2ghgnmwQWeSCeQ5pbmEziQ8J,Light-Yellow,Natural,Bronze Metal,Glitch One,Access Granted,Glitch Two,Red Smile,Monke Hacker,Rust
5066,Shadowy Super Coder #5066,6Fn2gmxfLCwuRXaPymryZP8zApoPNo8EuLEGkuE1LZZZ,Dark-Red,Pale,Purple Metal,Trading White,Glitch Two,Solend,Purple Smile,Tron Hacker,Solidity
